word,human_count,machine_count,human_rate,machine_rate,dominant_class,dominance_ratio,chi2,p_value,significant
isiliphu,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
zosayizi,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
bahlakulela,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
namafa,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
siyini,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
kawoyela,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
okwase,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
sizosebenzela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ngonhlolanja,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kusifundazwe,16,0,0.00195,0.0,human,inf,14.0086,0.000182,True
ngosiko,16,0,0.00195,0.0,human,inf,14.0086,0.000182,True
lunqunywe,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
bevumelana,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
amamenenja,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kwizivumelwano,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ababekwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ngokuthembeka,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
nabachwepheshe,0,16,0.0,0.001958,machine,inf,14.1443,0.000169,True
antolo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
wokuzivocavoca,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ekuqedweni,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
esiyi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
amakhenikhazi,0,10,0.0,0.001224,machine,inf,8.1457,0.004316,True
olinganayo,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
banikezele,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
zedayimane,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
izixhumi,0,12,0.0,0.001469,machine,inf,10.1406,0.00145,True
iyashintsha,0,38,0.0,0.004651,machine,inf,36.2781,0.0,True
sinamaphutha,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
othathwe,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
ngophethiloli,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
nginezithemba,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
yobusulumani,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
zikusize,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
kubhekilanga,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
zebhuku,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
yohlolo,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
kahlanu,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ziqinisiwe,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
nakumphakathi,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
ezihlinzekelwe,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
usomlomo,109,0,0.013281,0.0,human,inf,107.236,0.0,True
esifaka,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
zokuhlinzekwa,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
ngamashezi,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
ngenisweni,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
izinqalasizinda,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
zingamiswa,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
laloyo,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
wsa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
wokudalula,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
ahleli,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
abafufusayo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
zophiko,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
kobhejane,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
kungangena,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
tsenela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
iyinselelo,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
yencike,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
uact,45,0,0.005483,0.0,human,inf,42.9418,0.0,True
yamazinga,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
kulomnyango,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
zifeziwe,0,24,0.0,0.002938,machine,inf,22.1783,2e-06,True
acubungule,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
angawadinga,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
elinentshisekelo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
zokudweba,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
ukuzala,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
yomthethomgomo,33,0,0.004021,0.0,human,inf,30.9484,0.0,True
asewilderness,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ukuvumeleka,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
yimimoya,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lwenhlalakahle,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
enhla,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ikhathele,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ezibophezelweni,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
hlukana,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
inezinhlelo,0,39,0.0,0.004774,machine,inf,37.2865,0.0,True
odidiyelwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
abazinikelayo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
yengodla,34,0,0.004143,0.0,human,inf,31.947,0.0,True
abaphuthayo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
otshalo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
lokuhlomulisa,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
esingangenyanga,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
abangabazali,0,11,0.0,0.001346,machine,inf,9.1423,0.002498,True
bamapulazi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
nona,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lweqhinga,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ungaholela,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
emnikeza,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
2016,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
ongesiye,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
ababoshiwe,22,0,0.002681,0.0,human,inf,19.9776,8e-06,True
sinenkinga,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ekuvezeni,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
okungavunyelwana,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kuphule,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
foramu,0,11,0.0,0.001346,machine,inf,9.1423,0.002498,True
uzosebenzisana,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ayizukwazi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
emakhlinikini,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
udliwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ao,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
ezibophezelayo,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
abaphenyisi,0,11,0.0,0.001346,machine,inf,9.1423,0.002498,True
kwezondlo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ibonakaliswa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
ezizalwayo,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
ukuyinikeza,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ifamu,0,38,0.0,0.004651,machine,inf,36.2781,0.0,True
esiphoqa,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
owayenothando,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
kusaqalwa,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
sengculazi,26,0,0.003168,0.0,human,inf,23.9638,1e-06,True
kathando,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
lokusabalala,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
naga,53,0,0.006458,0.0,human,inf,50.9493,0.0,True
nanguya,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
wezwakala,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
iincam,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
yizinsizakalo,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
kazongile,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
abathumele,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
masinya,149,0,0.018155,0.0,human,inf,147.6831,0.0,True
lomthelela,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
sisu,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
kokunikwa,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
yeafrika,72,0,0.008773,0.0,human,inf,70.0016,0.0,True
buhlinzeka,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
azimbandakanye,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
angahlehlisa,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
amoyizele,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ukolo,53,0,0.006458,0.0,human,inf,50.9493,0.0,True
nokuqhubezela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ditheko,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
eziqashwe,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ngotshwala,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
otshale,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
oshaywe,21,0,0.002559,0.0,human,inf,18.9818,1.3e-05,True
suka,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
kulemisebenzi,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
ibhekelelwa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
abamithisayo,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
abanikezwe,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
yeo,32,0,0.003899,0.0,human,inf,29.95,0.0,True
obewenziwa,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
okudalwa,19,0,0.002315,0.0,human,inf,16.9912,3.8e-05,True
wawuhlangene,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
amakhethini,16,0,0.00195,0.0,human,inf,14.0086,0.000182,True
wamahhashi,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
esiyonqunywa,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
mpendulwano,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
umb,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
sokurejista,20,0,0.002437,0.0,human,inf,17.9863,2.2e-05,True
mkabayi,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
ngesimemezelo,21,0,0.002559,0.0,human,inf,18.9818,1.3e-05,True
wephephandaba,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
yobunini,16,0,0.00195,0.0,human,inf,14.0086,0.000182,True
kuqokelelwe,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ezisala,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ezisebenzelana,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
osinikiwe,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ezichithwayo,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
uvama,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
sishayamthetho,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
wamaphakheji,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
ezazihambisana,0,18,0.0,0.002203,machine,inf,16.1503,5.9e-05,True
kuyimpela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
iyisifundo,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
yokubhema,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
kumagazini,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
ngekhulu,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
kamanyolo,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
yomenzi,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
iyilungelo,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
mokgoro,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
npos,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
adresi,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
danie,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
ezigcinwayo,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
lusuka,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kwephayiphi,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ezisekelwa,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
lwegauteng,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ngaminye,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
angabuza,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
amaseli,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ubuphathimandla,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
segas,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
esimayelana,28,0,0.003412,0.0,human,inf,25.9584,0.0,True
nephilile,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
ozohlinzeka,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ophathiswe,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
oshayiwe,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
balukhulume,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
amaminithi,69,0,0.008407,0.0,human,inf,66.9902,0.0,True
ukufuneka,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
fall,0,45,0.0,0.005508,machine,inf,43.3406,0.0,True
okugqekeza,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
kuyinsika,0,11,0.0,0.001346,machine,inf,9.1423,0.002498,True
wabanini,20,0,0.002437,0.0,human,inf,17.9863,2.2e-05,True
ekuxoxisaneni,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
virtual,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
yesikimu,20,0,0.002437,0.0,human,inf,17.9863,2.2e-05,True
ukubikwa,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ningi,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
owawuhlose,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
bjalo,21,0,0.002559,0.0,human,inf,18.9818,1.3e-05,True
kantulikazi,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
yentandoyeningi,16,0,0.00195,0.0,human,inf,14.0086,0.000182,True
kunaleyo,25,0,0.003046,0.0,human,inf,22.9669,2e-06,True
obuphathekayo,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
enokuqukethwe,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
mohuta,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
list,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ilivu,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
kusolakala,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
enzeke,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
kumahektheli,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
izicwangciso,0,34,0.0,0.004162,machine,inf,32.2458,0.0,True
lwaludingeka,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
spinach,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
kokupheka,0,15,0.0,0.001836,machine,inf,13.1421,0.000289,True
uncedo,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
ukulinywa,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
umgcinisihlalo,38,0,0.00463,0.0,human,inf,35.9429,0.0,True
imihlabathi,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
olahliwe,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
sikamama,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
isishicilelo,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
nokucabangisisa,20,0,0.002437,0.0,human,inf,17.9863,2.2e-05,True
nezahluko,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
okuzinikele,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
sinjani,23,0,0.002802,0.0,human,inf,20.9738,5e-06,True
sesisonke,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
abangene,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ngumgcini,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
yaguquka,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
sichithiwe,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
abakweletayo,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
ukusimamisa,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
emseleni,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
sekhomishani,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
kukamphakathi,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
rapoti,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
samajaji,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ezibhalise,19,0,0.002315,0.0,human,inf,16.9912,3.8e-05,True
lokubonga,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ingesinye,0,12,0.0,0.001469,machine,inf,10.1406,0.00145,True
zokhomishani,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
usuqedile,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
angatshela,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
yizilwane,19,0,0.002315,0.0,human,inf,16.9912,3.8e-05,True
okusansimbi,299,0,0.036432,0.0,human,inf,301.1582,0.0,True
uyisikhulu,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
esinama,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
buphikiswa,0,11,0.0,0.001346,machine,inf,9.1423,0.002498,True
nemphumela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
mbuso,30,0,0.003655,0.0,human,inf,27.9538,0.0,True
akhethelwe,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
nokuvuleleka,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
mono,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
esizithathayo,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
ludingekile,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lesisaziso,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ezizohamba,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
nokuqhubekiswa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
omlawuli,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
yisishayamthetho,31,0,0.003777,0.0,human,inf,28.9518,0.0,True
ukuwaphumeza,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ezinjengezinhlelo,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
okunokwenzeka,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
wamanye,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
izinkomazi,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
phetha,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
yamanpo,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
zimpumelelo,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
axwayise,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ngokumangalisa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
elayisensini,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
ishaye,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
dihektare,19,0,0.002315,0.0,human,inf,16.9912,3.8e-05,True
sime,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
nasekutheni,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
zivumelane,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kusofa,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
isiafrikaans,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
zezimfanelo,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
sense,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
ngokulandelwa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
wukwentuleka,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
abazohlomula,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
enqubeni,22,0,0.002681,0.0,human,inf,19.9776,8e-06,True
okuwukulingana,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
zokuqoqa,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
zikanyoka,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
zokugaya,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
esengozini,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
benikwe,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
kubhaliso,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
yokwemukela,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
njengokungabi,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
elala,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kulemibhoshongo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
angiyiboni,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
khokhela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lesinxephezelo,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
ezidlekile,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
uchithe,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
sombhalo,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
nolungele,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
yamaphuzu,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
kwabona,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ukubunjwa,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
ezinomnotho,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
eriphabliki,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ubangaki,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
nokubonisana,30,0,0.003655,0.0,human,inf,27.9538,0.0,True
ngenkxaso,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
nobumqoka,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
okungaguquguquki,0,12,0.0,0.001469,machine,inf,10.1406,0.00145,True
okuphawulwe,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
mfumfu,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
kuyokuba,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
yaminyaka,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
okulotshiwe,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
isehlo,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
zikhokhiswa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
abalimisi,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
ukuhlomulisa,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
senduna,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
babhekele,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
sezikhawu,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
iglyphosate,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ngoku,33,0,0.004021,0.0,human,inf,30.9484,0.0,True
lina,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
adv,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
iphoqelele,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
luhloswe,0,15,0.0,0.001836,machine,inf,13.1421,0.000289,True
yayibukeka,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kwamaxhama,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
kuxhunyanwa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
umqeqeshi,0,19,0.0,0.002326,machine,inf,17.1541,3.4e-05,True
uprof,0,39,0.0,0.004774,machine,inf,37.2865,0.0,True
emfuyo,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
nokusizakala,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ikruger,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
azigcine,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ingamiswa,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
sakuhlebeza,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
buzobulala,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
yokungcolisa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
kras,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
ekhabhinethi,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
zihlaziywa,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
sesehlukaniso,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
sitatemende,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ukubeke,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
komkhulu,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
encomekayo,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
sokuqulwa,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
ezinjengokuthi,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
zilandwe,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
okufundela,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
ã,43,0,0.005239,0.0,human,inf,40.9414,0.0,True
izikweleti,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
sencwadi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
nabezifunda,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
alawo,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
kwenezelwe,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
abosizo,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lezokwazi,0,12,0.0,0.001469,machine,inf,10.1406,0.00145,True
ungavula,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
re,34,0,0.004143,0.0,human,inf,31.947,0.0,True
kumveli,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
lako,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ngukuthuthukisa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
esifungelwe,32,0,0.003899,0.0,human,inf,29.95,0.0,True
